model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
vit_l_16,conv_proj,2391141.224229578,2391141.246024378,2391141.224514123,2391141.232932101,2391141.232932382,2391141.232945268,2391141.233021914,2391141.237869896,,,2391141.237906078,2391141.245968659,
vit_l_16,class_token,2391141.224243,2391141.246182859,2391141.233074901,2391141.233244779,2391141.233245043,2391141.233251489,2391141.238047668,2391141.238049975,,,2391141.245993259,2391141.2461576,
vit_l_16,encoder,2391141.224245744,2391144.765644349,2391141.233348127,2391143.185294295,2391143.185294536,2391144.313375093,2391144.313554598,2391144.43877068,2391141.239134067,2391141.885993427,2391144.438885167,2391144.765541526,
vit_l_16,heads,2391141.224247883,2391144.767419232,2391144.313802184,2391144.324285903,2391144.324286325,2391144.330343053,2391144.443224281,2391144.446139135,,,2391144.765577372,2391144.767389505,
vit_b_32,conv_proj,2391146.165263197,2391146.204584837,2391146.165684875,2391146.184856869,2391146.184857101,2391146.184874445,2391146.184954236,2391146.196603759,,,2391146.196632434,2391146.204520336,
vit_b_32,class_token,2391146.16528393,2391146.204970259,2391146.185016452,2391146.185194813,2391146.185195074,2391146.185202575,2391146.196765308,2391146.19676781,,,2391146.204547265,2391146.204942353,
vit_b_32,encoder,2391146.165287527,2391147.107109439,2391146.185332406,2391146.688905705,2391146.688905903,2391147.007440419,2391147.007536789,2391147.045810714,2391146.197848275,2391146.394695706,2391147.045886715,2391147.10693023,
vit_b_32,heads,2391146.165290285,2391147.107936578,2391147.007700852,2391147.014800937,2391147.014801274,2391147.019624957,2391147.04679849,2391147.050272083,,,2391147.106991392,2391147.107899645,
vit_l_16,conv_proj,2391147.561781672,2391147.583947202,2391147.562013173,2391147.569730153,2391147.569730517,2391147.569743594,2391147.569813301,2391147.576234707,,,2391147.576257781,2391147.5839003,
vit_l_16,class_token,2391147.561792003,2391147.584121948,2391147.569868138,2391147.570012274,2391147.570012486,2391147.570019518,2391147.576388413,2391147.576390482,,,2391147.583916612,2391147.584103839,
vit_l_16,encoder,2391147.561795025,2391150.922103278,2391147.570129604,2391149.384597348,2391149.38459756,2391150.489392321,2391150.489494933,2391150.616073539,2391147.577462413,2391148.20346189,2391150.616179664,2391150.921991372,
vit_l_16,heads,2391147.561797065,2391150.923752233,2391150.489747873,2391150.502507051,2391150.502507434,2391150.514162769,2391150.620019254,2391150.623001856,,,2391150.922035747,2391150.923697401,
vit_l_16,conv_proj,2391152.235065231,2391152.260407741,2391152.235299882,2391152.242032425,2391152.242032798,2391152.242044693,2391152.242115745,2391152.252773571,,,2391152.252796249,2391152.260355189,
vit_l_16,class_token,2391152.235076566,2391152.260564344,2391152.242162131,2391152.242308964,2391152.24230919,2391152.242316882,2391152.252930879,2391152.252933088,,,2391152.260375941,2391152.26054388,
vit_l_16,encoder,2391152.235080084,2391155.694725338,2391152.242426803,2391154.138603276,2391154.138603475,2391155.241400319,2391155.24155644,2391155.371107916,2391152.254005335,2391152.758814935,2391155.37121181,2391155.694623985,
vit_l_16,heads,2391152.235082868,2391155.696328072,2391155.241796494,2391155.254994695,2391155.254994964,2391155.270672153,2391155.372449834,2391155.37859585,,,2391155.694663222,2391155.696283737,
vit_l_16,conv_proj,2391156.944344018,2391156.969931516,2391156.944601775,2391156.954222776,2391156.954223076,2391156.954235331,2391156.954312682,2391156.959452846,,,2391156.959485106,2391156.969726621,
vit_l_16,class_token,2391156.944354893,2391156.97011667,2391156.954357511,2391156.954503472,2391156.954503688,2391156.954510746,2391156.959601856,2391156.959604012,,,2391156.969747879,2391156.970098219,
vit_l_16,encoder,2391156.944358378,2391160.424304625,2391156.954612594,2391158.87068748,2391158.870687661,2391159.972709745,2391159.972850911,2391160.09187048,2391156.960683039,2391157.602482698,2391160.092024449,2391160.424155773,
vit_l_16,heads,2391156.944361099,2391160.426111715,2391159.973081767,2391159.984977263,2391159.98497822,2391159.994478312,2391160.096889221,2391160.100716862,,,2391160.4242129,2391160.426028875,
vit_b_32,conv_proj,2391161.844317255,2391161.881348701,2391161.844534254,2391161.86437904,2391161.864379341,2391161.864391503,2391161.864459342,2391161.872720039,,,2391161.872772028,2391161.881287045,
vit_b_32,class_token,2391161.844328994,2391161.881622452,2391161.864503169,2391161.864651419,2391161.864651629,2391161.864657788,2391161.872879717,2391161.872881806,,,2391161.881309612,2391161.881600349,
vit_b_32,encoder,2391161.844332331,2391162.84071845,2391161.864752801,2391162.419737174,2391162.419737523,2391162.739343471,2391162.739455949,2391162.778884408,2391161.87395987,2391162.069683185,2391162.779001345,2391162.840592913,
vit_b_32,heads,2391161.844334837,2391162.841608116,2391162.739549818,2391162.748520943,2391162.74852127,2391162.754448865,2391162.780022099,2391162.784569411,,,2391162.840638616,2391162.841567096,
vit_l_16,conv_proj,2391163.288454612,2391163.311130626,2391163.288683448,2391163.296757422,2391163.296757684,2391163.296769897,2391163.296842958,2391163.301597585,,,2391163.301664986,2391163.310967488,
vit_l_16,class_token,2391163.288468599,2391163.311586801,2391163.296898976,2391163.297052115,2391163.29705232,2391163.297058713,2391163.30162833,2391163.30163034,,,2391163.310990965,2391163.311563233,
vit_l_16,encoder,2391163.288472041,2391166.756437983,2391163.297178224,2391165.215382072,2391165.215382234,2391166.320506349,2391166.320782004,2391166.4398961,2391163.302702324,2391163.886069745,2391166.440090027,2391166.756275606,
vit_l_16,heads,2391163.288474801,2391166.758127779,2391166.321252997,2391166.333571154,2391166.333571343,2391166.34331812,2391166.441919189,2391166.447368447,,,2391166.756345671,2391166.758079975,
vit_b_32,conv_proj,2391168.062910802,2391168.101825494,2391168.063168012,2391168.081184756,2391168.081185058,2391168.081197947,2391168.081296506,2391168.094285483,,,2391168.094319435,2391168.101657379,
vit_b_32,class_token,2391168.062924031,2391168.102032524,2391168.081257393,2391168.081464719,2391168.081464947,2391168.081471454,2391168.094435925,2391168.094438649,,,2391168.101679031,2391168.102008542,
vit_b_32,encoder,2391168.062926983,2391169.083946911,2391168.081547532,2391168.633397789,2391168.633398011,2391168.972696913,2391168.972839116,2391169.022112226,2391168.095513804,2391168.283890501,2391169.022211852,2391169.083831159,
vit_b_32,heads,2391168.06292898,2391169.084783134,2391168.972947136,2391168.981710127,2391168.981710428,2391168.986269404,2391169.023107446,2391169.027106397,,,2391169.083883021,2391169.084733886,
vit_b_32,conv_proj,2391169.534596262,2391169.573298797,2391169.534874029,2391169.554174844,2391169.554175098,2391169.554186266,2391169.554281616,2391169.563896293,,,2391169.563928915,2391169.573113101,
vit_b_32,class_token,2391169.534606894,2391169.573496465,2391169.554244964,2391169.554416137,2391169.554416339,2391169.554423095,2391169.564067657,2391169.564069764,,,2391169.57313504,2391169.573474291,
vit_b_32,encoder,2391169.534609535,2391170.746599328,2391169.554484306,2391170.327513049,2391170.327513259,2391170.641140683,2391170.641232039,2391170.678048541,2391169.565148411,2391169.750436419,2391170.678141465,2391170.746466674,
vit_b_32,heads,2391169.534611957,2391170.747556137,2391170.64141132,2391170.648535598,2391170.648535832,2391170.655042231,2391170.67894373,2391170.682726637,,,2391170.746518618,2391170.747506798,
vit_b_32,conv_proj,2391171.496472631,2391171.531649942,2391171.496753045,2391171.514062159,2391171.514062431,2391171.514074222,2391171.514144787,2391171.525987598,,,2391171.526023131,2391171.531550183,
vit_b_32,class_token,2391171.496485535,2391171.531915543,2391171.514183321,2391171.514312221,2391171.514312499,2391171.514318617,2391171.526131665,2391171.526133567,,,2391171.531568431,2391171.53189081,
vit_b_32,encoder,2391171.496488466,2391172.361556883,2391171.514424568,2391171.954475513,2391171.954475718,2391172.266314522,2391172.266454038,2391172.303211296,2391171.52721659,2391171.716557857,2391172.303296305,2391172.361452482,
vit_b_32,heads,2391171.496490476,2391172.362377377,2391172.266621573,2391172.273532384,2391172.27353439,2391172.280110272,2391172.304088587,2391172.306973847,,,2391172.361497114,2391172.362344564,
vit_b_32,conv_proj,2391172.699293935,2391172.734110508,2391172.699603061,2391172.7181119,2391172.718112137,2391172.718123995,2391172.718216597,2391172.725595851,,,2391172.725632023,2391172.733946929,
vit_b_32,class_token,2391172.699304234,2391172.734314692,2391172.718262915,2391172.71841623,2391172.718416419,2391172.718422591,2391172.725755837,2391172.725757955,,,2391172.733968333,2391172.734291567,
vit_b_32,encoder,2391172.699310634,2391173.603347906,2391172.718505776,2391173.180794791,2391173.180795018,2391173.504770625,2391173.504905334,2391173.542853556,2391172.726843341,2391172.922635963,2391173.542941815,2391173.603245527,
vit_b_32,heads,2391172.699312862,2391173.604190529,2391173.505087707,2391173.510150575,2391173.510150878,2391173.516560808,2391173.543828258,2391173.54707221,,,2391173.60328253,2391173.604150041,
vit_b_32,conv_proj,2391173.905769057,2391173.94323613,2391173.9060835,2391173.925504015,2391173.925504352,2391173.925515899,2391173.925585578,2391173.935931053,,,2391173.935975574,2391173.943181454,
vit_b_32,class_token,2391173.9057807,2391173.943407225,2391173.925631004,2391173.925786335,2391173.925786543,2391173.925793097,2391173.936106128,2391173.936108347,,,2391173.94320225,2391173.943384497,
vit_b_32,encoder,2391173.905784128,2391174.853246766,2391173.925895611,2391174.435938205,2391174.435938369,2391174.747048493,2391174.747126019,2391174.783996225,2391173.937190359,2391174.147871341,2391174.784092475,2391174.853160422,
vit_b_32,heads,2391173.905786998,2391174.854230788,2391174.747232813,2391174.754236034,2391174.754236223,2391174.761591415,2391174.784881154,2391174.787858295,,,2391174.85318941,2391174.854204223,
vit_l_16,conv_proj,2391175.157788583,2391175.179998187,2391175.158111323,2391175.165462419,2391175.165462777,2391175.165474469,2391175.165544888,2391175.172303393,,,2391175.172325352,2391175.179947869,
vit_l_16,class_token,2391175.157802478,2391175.180171065,2391175.165592813,2391175.165738066,2391175.165738291,2391175.165745859,2391175.172445318,2391175.172447356,,,2391175.179965136,2391175.180149599,
vit_l_16,encoder,2391175.157805903,2391178.621876157,2391175.16582802,2391177.079863154,2391177.07986338,2391178.184572552,2391178.184733511,2391178.311735729,2391175.173519487,2391175.820226506,2391178.311869042,2391178.621783205,
vit_l_16,heads,2391175.15780871,2391178.623590297,2391178.184971722,2391178.195158337,2391178.195160367,2391178.202924654,2391178.3182313,2391178.321781282,,,2391178.621816418,2391178.623549008,
vit_b_32,conv_proj,2391180.327183721,2391180.366737607,2391180.327492683,2391180.345740489,2391180.345740826,2391180.345754213,2391180.345829621,2391180.360194052,,,2391180.360236847,2391180.366643055,
vit_b_32,class_token,2391180.327195041,2391180.367033171,2391180.345873592,2391180.346031373,2391180.346031635,2391180.346038599,2391180.360372684,2391180.36037464,,,2391180.366678218,2391180.366998898,
vit_b_32,encoder,2391180.327197654,2391181.208057393,2391180.346101937,2391180.802691332,2391180.80269167,2391181.11554286,2391181.115671292,2391181.146302082,2391180.362971191,2391180.588416203,2391181.146399002,2391181.207890583,
vit_b_32,heads,2391180.327199935,2391181.20891531,2391181.115895132,2391181.121654338,2391181.121655336,2391181.125994505,2391181.147202613,2391181.151760514,,,2391181.207956783,2391181.20887197,
vit_b_32,conv_proj,2391181.557989072,2391181.594296068,2391181.558303477,2391181.576978314,2391181.576978544,2391181.576990754,2391181.577065994,2391181.584527541,,,2391181.584564933,2391181.594183242,
vit_b_32,class_token,2391181.558002853,2391181.59464953,2391181.577102778,2391181.577252516,2391181.577252696,2391181.577258576,2391181.584678948,2391181.584681222,,,2391181.594228497,2391181.594605887,
vit_b_32,encoder,2391181.558005851,2391182.448142153,2391181.577346205,2391182.027775326,2391182.027775494,2391182.339669243,2391182.339772395,2391182.377606908,2391181.58576432,2391181.787207488,2391182.37770356,2391182.4479461,
vit_b_32,heads,2391181.558007973,2391182.449100518,2391182.339864003,2391182.346444056,2391182.346444327,2391182.353635915,2391182.378689746,2391182.383696107,,,2391182.447997676,2391182.449058957,
vit_b_32,conv_proj,2391182.727444191,2391182.762903495,2391182.727743951,2391182.746826909,2391182.746827142,2391182.746839308,2391182.746908301,2391182.752451759,,,2391182.752490054,2391182.762836212,
vit_b_32,class_token,2391182.727455325,2391182.763347487,2391182.746948172,2391182.747111446,2391182.747111639,2391182.747117236,2391182.75261758,2391182.752619897,,,2391182.762861555,2391182.763224873,
vit_b_32,encoder,2391182.727458364,2391183.613233934,2391182.747202697,2391183.195822926,2391183.195823099,2391183.507481373,2391183.507655584,2391183.545278077,2391182.753701308,2391182.849572718,2391183.545400586,2391183.613051242,
vit_b_32,heads,2391182.727460661,2391183.614188204,2391183.507821504,2391183.51440307,2391183.514403392,2391183.521420535,2391183.546374129,2391183.549994384,,,2391183.613106302,2391183.614144187,
vit_b_32,conv_proj,2391183.906838228,2391183.943957292,2391183.907097019,2391183.924393906,2391183.924394238,2391183.924409876,2391183.924508568,2391183.936531823,,,2391183.936563524,2391183.943899533,
vit_b_32,class_token,2391183.90685449,2391183.944138192,2391183.924564123,2391183.924733605,2391183.924733801,2391183.924740411,2391183.936672022,2391183.936674009,,,2391183.943921586,2391183.944117544,
vit_b_32,encoder,2391183.906857914,2391184.786894619,2391183.924866561,2391184.371741806,2391184.371742074,2391184.683429286,2391184.683559853,2391184.719862502,2391183.937751878,2391184.124673018,2391184.71994264,2391184.786782493,
vit_b_32,heads,2391183.906860492,2391184.787809427,2391184.683672633,2391184.690363301,2391184.690363581,2391184.697348551,2391184.720792599,2391184.724199426,,,2391184.786820035,2391184.787774205,
vit_l_16,conv_proj,2391185.124677935,2391185.145949255,2391185.124910962,2391185.132898432,2391185.132898646,2391185.132913903,2391185.132982903,2391185.137750787,,,2391185.137812018,2391185.145883471,
vit_l_16,class_token,2391185.124690253,2391185.146119161,2391185.133022056,2391185.133205074,2391185.133205309,2391185.13321149,2391185.137778893,2391185.137780647,,,2391185.145906119,2391185.146095548,
vit_l_16,encoder,2391185.124693778,2391188.638252422,2391185.133297831,2391187.077127589,2391187.077127792,2391188.201600485,2391188.201706409,2391188.325818223,2391185.138853088,2391185.775258125,2391188.325930363,2391188.638168468,
vit_l_16,heads,2391185.124696546,2391188.639827891,2391188.201853875,2391188.212400519,2391188.212400814,2391188.219483059,2391188.333476429,2391188.338091025,,,2391188.638201314,2391188.639769772,
vit_b_32,conv_proj,2391190.350874894,2391190.3948023,2391190.351167566,2391190.370525168,2391190.370525402,2391190.370538447,2391190.370610836,2391190.386342166,,,2391190.386377796,2391190.394733181,
vit_b_32,class_token,2391190.350885531,2391190.394992744,2391190.370649428,2391190.370797641,2391190.370797853,2391190.370803781,2391190.386482599,2391190.386484996,,,2391190.394759804,2391190.394970809,
vit_b_32,encoder,2391190.350888398,2391191.245827376,2391190.370889339,2391190.842846861,2391190.842847042,2391191.154267448,2391191.15433949,2391191.190948615,2391190.38755459,2391190.575060399,2391191.191028733,2391191.24567255,
vit_b_32,heads,2391190.350890666,2391191.246603073,2391191.154447863,2391191.162897452,2391191.162897783,2391191.170351776,2391191.191884154,2391191.194999864,,,2391191.245728532,2391191.246562839,
vit_l_16,conv_proj,2391191.518002952,2391191.539077579,2391191.518278632,2391191.526134375,2391191.526134699,2391191.526147479,2391191.526214736,2391191.531121801,,,2391191.531155763,2391191.539023907,
vit_l_16,class_token,2391191.518014089,2391191.539225392,2391191.526258776,2391191.526409883,2391191.52641012,2391191.52641679,2391191.531327247,2391191.53132979,,,2391191.539040955,2391191.539205607,
vit_l_16,encoder,2391191.518017383,2391195.018674692,2391191.526498676,2391193.455855632,2391193.455855825,2391194.560304721,2391194.560454568,2391194.690992701,2391191.532402177,2391192.171305364,2391194.691122976,2391195.018576325,
vit_l_16,heads,2391191.518019922,2391195.020491187,2391194.560708418,2391194.574250871,2391194.574251131,2391194.586388676,2391194.696439388,2391194.699335662,,,2391195.018613697,2391195.020449372,
vit_l_16,conv_proj,2391196.5822685,2391196.603000826,2391196.58254629,2391196.588983387,2391196.58898365,2391196.588995597,2391196.589098907,2391196.595319095,,,2391196.595386233,2391196.602949536,
vit_l_16,class_token,2391196.582279494,2391196.60316217,2391196.58914487,2391196.589281122,2391196.589281332,2391196.589288049,2391196.595350297,2391196.595352293,,,2391196.602968358,2391196.603136993,
vit_l_16,encoder,2391196.582282727,2391200.150615246,2391196.589363524,2391198.593447952,2391198.593448159,2391199.698339872,2391199.69847288,2391199.825636226,2391196.596424846,2391197.313924977,2391199.825769329,2391200.150538036,
vit_l_16,heads,2391196.582285425,2391200.152343063,2391199.698723453,2391199.711609844,2391199.711610077,2391199.721758484,2391199.83212918,2391199.836182583,,,2391200.15056704,2391200.152294863,
vit_l_16,conv_proj,2391201.677114596,2391201.697033089,2391201.677312675,2391201.684154533,2391201.684154861,2391201.684168134,2391201.684238087,2391201.689386162,,,2391201.689418353,2391201.696988159,
vit_l_16,class_token,2391201.677126159,2391201.697208039,2391201.684275148,2391201.684435086,2391201.684435348,2391201.684442662,2391201.689516089,2391201.689518192,,,2391201.697005086,2391201.69718396,
vit_l_16,encoder,2391201.67712962,2391205.163108471,2391201.684535434,2391203.595328497,2391203.595328677,2391204.699531017,2391204.699668325,2391204.827860734,2391201.690605804,2391202.01401029,2391204.827974157,2391205.16300426,
vit_l_16,heads,2391201.677132253,2391205.164783317,2391204.699923077,2391204.720932269,2391204.720932579,2391204.73139781,2391204.82907828,2391204.832982679,,,2391205.163043081,2391205.164744227,
vit_b_32,conv_proj,2391206.558392684,2391206.596940981,2391206.558696626,2391206.576699963,2391206.57670016,2391206.576711926,2391206.576779867,2391206.588519577,,,2391206.588549761,2391206.596775587,
vit_b_32,class_token,2391206.558407718,2391206.597131844,2391206.576827941,2391206.576987818,2391206.57698802,2391206.576994122,2391206.588667322,2391206.588669885,,,2391206.596798121,2391206.597107488,
vit_b_32,encoder,2391206.558411041,2391207.44744037,2391206.577086933,2391207.02567701,2391207.025677188,2391207.337029012,2391207.33712192,2391207.373083392,2391206.589748884,2391206.777294229,2391207.373177518,2391207.447297256,
vit_b_32,heads,2391206.558413796,2391207.448468715,2391207.337207123,2391207.34406402,2391207.344064208,2391207.351047135,2391207.374171254,2391207.377587647,,,2391207.447353555,2391207.448419402,
vit_b_32,conv_proj,2391207.699603422,2391207.736086712,2391207.699945865,2391207.718773255,2391207.718773586,2391207.718789313,2391207.71886915,2391207.728652677,,,2391207.728681903,2391207.736015506,
vit_b_32,class_token,2391207.699619577,2391207.73639762,2391207.718984342,2391207.719117903,2391207.719118087,2391207.719124541,2391207.728796242,2391207.728798369,,,2391207.736045421,2391207.736374386,
vit_b_32,encoder,2391207.699623219,2391208.586497765,2391207.719230115,2391208.167970984,2391208.167971153,2391208.47931581,2391208.479446011,2391208.516285688,2391207.729877431,2391207.915587405,2391208.5163776,2391208.5863833,
vit_b_32,heads,2391207.69962592,2391208.587477238,2391208.479643893,2391208.486628725,2391208.486629008,2391208.493241572,2391208.517355903,2391208.520815864,,,2391208.58642742,2391208.587438371,
vit_l_16,conv_proj,2391208.872232212,2391208.89354625,2391208.872450215,2391208.881055801,2391208.881056043,2391208.881068912,2391208.881138118,2391208.886107602,,,2391208.88613865,2391208.893494474,
vit_l_16,class_token,2391208.872244633,2391208.893771269,2391208.881186426,2391208.881351972,2391208.881352181,2391208.881358222,2391208.886245024,2391208.886247215,,,2391208.893512618,2391208.893748844,
vit_l_16,encoder,2391208.872248104,2391212.381493116,2391208.88146663,2391210.80992894,2391210.809929231,2391211.944227353,2391211.944376134,2391212.071309462,2391208.887516102,2391209.554976986,2391212.071437888,2391212.381372755,
vit_l_16,heads,2391208.872250793,2391212.383147719,2391211.944658262,2391211.955048997,2391211.955049325,2391211.963943372,2391212.076752321,2391212.080070938,,,2391212.381429655,2391212.383107753,
vit_b_32,conv_proj,2391214.151151793,2391214.189685316,2391214.151431884,2391214.170870885,2391214.170871091,2391214.170882685,2391214.170945487,2391214.180619048,,,2391214.180648423,2391214.189636215,
vit_b_32,class_token,2391214.151168115,2391214.189903948,2391214.170987587,2391214.171140465,2391214.171140667,2391214.171146705,2391214.180766547,2391214.180768905,,,2391214.189655552,2391214.189883974,
vit_b_32,encoder,2391214.151171356,2391215.042224349,2391214.171217476,2391214.633826948,2391214.633827141,2391214.945544653,2391214.945669975,2391214.982049735,2391214.181853632,2391214.368757866,2391214.982136091,2391215.042117922,
vit_b_32,heads,2391214.151173919,2391215.043007132,2391214.945760135,2391214.952748221,2391214.952748423,2391214.95975215,2391214.982860302,2391214.986319485,,,2391215.042150593,2391215.042976684,
vit_b_32,conv_proj,2391215.300243832,2391215.33994025,2391215.300466812,2391215.321189277,2391215.321189517,2391215.321201153,2391215.321294056,2391215.331909731,,,2391215.331946439,2391215.339874213,
vit_b_32,class_token,2391215.300266881,2391215.340240392,2391215.32134243,2391215.321492692,2391215.321492904,2391215.321498805,2391215.332092469,2391215.332094783,,,2391215.339899796,2391215.340212289,
vit_b_32,encoder,2391215.300270258,2391216.193053146,2391215.321586376,2391215.777153606,2391215.777153774,2391216.088740842,2391216.088849922,2391216.123192054,2391215.333175761,2391215.542592378,2391216.123268898,2391216.192908137,
vit_b_32,heads,2391215.300273012,2391216.193986886,2391216.089024433,2391216.094861353,2391216.094861555,2391216.100471365,2391216.124037707,2391216.127790602,,,2391216.192954853,2391216.193939581,
vit_l_16,conv_proj,2391216.68245411,2391216.702613978,2391216.682753064,2391216.689395025,2391216.689395301,2391216.689407212,2391216.689482043,2391216.695481927,,,2391216.695539919,2391216.702543503,
vit_l_16,class_token,2391216.682466666,2391216.702783621,2391216.689525,2391216.689654409,2391216.689654633,2391216.689661272,2391216.695508635,2391216.69551042,,,2391216.702565591,2391216.702757853,
vit_l_16,encoder,2391216.682469497,2391220.349754444,2391216.689780991,2391218.809578654,2391218.809578846,2391219.913606787,2391219.913750928,2391220.039801601,2391216.696582147,2391217.511453672,2391220.039902457,2391220.349663983,
vit_l_16,heads,2391216.682471642,2391220.351305951,2391219.914006255,2391219.926852939,2391219.926853308,2391219.937376531,2391220.046634977,2391220.052320476,,,2391220.349696501,2391220.351253249,
vit_b_32,conv_proj,2391222.093984959,2391222.1325204,2391222.094309405,2391222.113124913,2391222.113125151,2391222.113137066,2391222.113198523,2391222.124132895,,,2391222.124165743,2391222.13245345,
vit_b_32,class_token,2391222.093998875,2391222.132681432,2391222.11323412,2391222.113407817,2391222.113408014,2391222.113413562,2391222.124303986,2391222.124306128,,,2391222.132479164,2391222.132652665,
vit_b_32,encoder,2391222.094002357,2391223.086072422,2391222.113473924,2391222.663119148,2391222.663119334,2391222.975477543,2391222.975602535,2391223.012235421,2391222.125385118,2391222.327095459,2391223.012326647,2391223.085974544,
vit_b_32,heads,2391222.09400552,2391223.087017096,2391222.975715058,2391222.983957341,2391222.983957515,2391222.990156203,2391223.013213755,2391223.016762069,,,2391223.086008673,2391223.086983115,
vit_l_16,conv_proj,2391223.50441276,2391223.526724609,2391223.504670717,2391223.512735484,2391223.512735778,2391223.512747382,2391223.512825792,2391223.517564879,,,2391223.517597775,2391223.52667514,
vit_l_16,class_token,2391223.504424258,2391223.526877432,2391223.512862837,2391223.513008982,2391223.513009189,2391223.513015706,2391223.517719364,2391223.517721354,,,2391223.526692418,2391223.526859264,
vit_l_16,encoder,2391223.504427144,2391226.986375081,2391223.513096909,2391225.438323092,2391225.438323287,2391226.54318741,2391226.543282152,2391226.663654715,2391223.518793665,2391224.087791833,2391226.663798805,2391226.986220408,
vit_l_16,heads,2391223.504429351,2391226.98810062,2391226.543532964,2391226.556117174,2391226.556117451,2391226.566358652,2391226.664954373,2391226.669750427,,,2391226.986281795,2391226.988046878,
vit_b_32,conv_proj,2391228.372940403,2391228.407840214,2391228.373182067,2391228.390177797,2391228.390178035,2391228.390189973,2391228.390264232,2391228.400746658,,,2391228.400777296,2391228.407772066,
vit_b_32,class_token,2391228.372952993,2391228.408192437,2391228.390303291,2391228.390446932,2391228.390447133,2391228.390453139,2391228.40091797,2391228.400920142,,,2391228.407793277,2391228.408166771,
vit_b_32,encoder,2391228.372955767,2391229.3588826,2391228.390534573,2391228.939611698,2391228.939611963,2391229.251124856,2391229.251213941,2391229.287845448,2391228.401998355,2391228.591096281,2391229.287933579,2391229.358770043,
vit_b_32,heads,2391228.372957984,2391229.359818667,2391229.251306289,2391229.260676172,2391229.260680262,2391229.267696405,2391229.288927534,2391229.291998698,,,2391229.358802787,2391229.359784996,
vit_b_32,conv_proj,2391229.767097294,2391229.804835627,2391229.767398164,2391229.785026285,2391229.785026522,2391229.785037966,2391229.785102773,2391229.795974244,,,2391229.796023594,2391229.804653722,
vit_b_32,class_token,2391229.767109356,2391229.805046238,2391229.785137703,2391229.785271243,2391229.78527144,2391229.785279358,2391229.796178676,2391229.796180795,,,2391229.804674902,2391229.805021375,
vit_b_32,encoder,2391229.767112406,2391230.747985207,2391229.785350986,2391230.328080542,2391230.328080743,2391230.639609458,2391230.63974683,2391230.676482283,2391229.797258015,2391229.986132278,2391230.676559166,2391230.747894139,
vit_b_32,heads,2391229.767114644,2391230.748968522,2391230.639841565,2391230.648707322,2391230.648708135,2391230.655155786,2391230.677485116,2391230.681250461,,,2391230.747925928,2391230.74894274,
vit_b_32,conv_proj,2391231.196336719,2391231.233808738,2391231.19662408,2391231.216410252,2391231.216410567,2391231.216422141,2391231.216498164,2391231.22462186,,,2391231.22465747,2391231.233753888,
vit_b_32,class_token,2391231.196348498,2391231.2339994,2391231.21654489,2391231.216675032,2391231.216675301,2391231.216681466,2391231.224772847,2391231.224774951,,,2391231.233772861,2391231.233977477,
vit_b_32,encoder,2391231.196351191,2391232.113762415,2391231.216754895,2391231.704457655,2391231.704457843,2391232.015651512,2391232.015747554,2391232.051135202,2391231.225852765,2391231.413135654,2391232.051230618,2391232.1136057,
vit_b_32,heads,2391231.196353569,2391232.114638346,2391232.015845776,2391232.023513588,2391232.023513823,2391232.030606439,2391232.052298367,2391232.055804029,,,2391232.113658587,2391232.114594672,
vit_l_16,conv_proj,2391232.5066383,2391232.526388626,2391232.506910158,2391232.513956133,2391232.513956413,2391232.513968381,2391232.514038435,2391232.519561245,,,2391232.519623036,2391232.526327266,
vit_l_16,class_token,2391232.506647397,2391232.52654341,2391232.514075168,2391232.514208738,2391232.514208944,2391232.514215479,2391232.519589079,2391232.51959079,,,2391232.526346237,2391232.52652316,
vit_l_16,encoder,2391232.506650385,2391236.00130737,2391232.514297521,2391234.440411822,2391234.440412128,2391235.549717693,2391235.549876246,2391235.680895682,2391232.520662531,2391233.152598526,2391235.68103438,2391236.001216252,
vit_l_16,heads,2391232.506652751,2391236.002859787,2391235.550291799,2391235.56493478,2391235.564934977,2391235.575965641,2391235.687486218,2391235.69175934,,,2391236.001248867,2391236.002826095,
vit_b_32,conv_proj,2391237.460048544,2391237.490601386,2391237.460217756,2391237.474139523,2391237.474139747,2391237.474151048,2391237.474219073,2391237.482390842,,,2391237.482426288,2391237.490552066,
vit_b_32,class_token,2391237.460062302,2391237.490751222,2391237.474265856,2391237.474415379,2391237.474415566,2391237.474421785,2391237.48254932,2391237.482551473,,,2391237.490568729,2391237.490727582,
vit_b_32,encoder,2391237.460065832,2391238.432889534,2391237.474529401,2391238.01864806,2391238.018648258,2391238.33033655,2391238.330474304,2391238.36672108,2391237.483637993,2391237.673296833,2391238.366798941,2391238.432805561,
vit_b_32,heads,2391237.460068603,2391238.433733855,2391238.330652988,2391238.340343553,2391238.340343825,2391238.346720625,2391238.367596042,2391238.371215358,,,2391238.432832906,2391238.433708988,
vit_b_32,conv_proj,2391238.91308872,2391238.949935981,2391238.913411166,2391238.930984296,2391238.93098463,2391238.930998502,2391238.931067866,2391238.941422695,,,2391238.941454164,2391238.949864379,
vit_b_32,class_token,2391238.913098758,2391238.950149987,2391238.93111259,2391238.931254993,2391238.931255198,2391238.931262336,2391238.9415785,2391238.941580769,,,2391238.949888416,2391238.950131642,
